"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","DNK","Denmark","M","Monthly","2020-05","May-2020","IDX","Index","0","Units",,,99.56626,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","DNK","Denmark","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units",,,99.87206,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","DNK","Denmark","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units",,,100.0272,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","DNK","Denmark","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units",,,100.02,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","DNK","Denmark","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units",,,100.0212,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","DNK","Denmark","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units",,,100.0431,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","DNK","Denmark","M","Monthly","2020-11","Nov-2020","IDX","Index","0","Units",,,100.0813,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","DNK","Denmark","M","Monthly","2020-12","Dec-2020","IDX","Index","0","Units",,,100.2775,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","DNK","Denmark","M","Monthly","2021-01","Jan-2021","IDX","Index","0","Units",,,100.4306,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","DNK","Denmark","M","Monthly","2021-02","Feb-2021","IDX","Index","0","Units",,,100.5991,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","DNK","Denmark","M","Monthly","2021-03","Mar-2021","IDX","Index","0","Units",,,100.8869,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","DNK","Denmark","M","Monthly","2021-04","Apr-2021","IDX","Index","0","Units",,,101.2128,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","DNK","Denmark","M","Monthly","2021-05","May-2021","IDX","Index","0","Units",,,101.2892,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","DNK","Denmark","M","Monthly","2021-06","Jun-2021","IDX","Index","0","Units",,,101.238,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","FIN","Finland","M","Monthly","2018-09","Sep-2018","IDX","Index","0","Units",,,101.659,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","FIN","Finland","M","Monthly","2018-10","Oct-2018","IDX","Index","0","Units",,,101.2643,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","FIN","Finland","M","Monthly","2018-11","Nov-2018","IDX","Index","0","Units",,,100.7245,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","FIN","Finland","M","Monthly","2018-12","Dec-2018","IDX","Index","0","Units",,,100.204,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","FIN","Finland","M","Monthly","2019-01","Jan-2019","IDX","Index","0","Units",,,99.83083,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","FIN","Finland","M","Monthly","2019-02","Feb-2019","IDX","Index","0","Units",,,99.68034,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","FIN","Finland","M","Monthly","2019-03","Mar-2019","IDX","Index","0","Units",,,99.61281,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","FIN","Finland","M","Monthly","2019-04","Apr-2019","IDX","Index","0","Units",,,99.50624,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","FIN","Finland","M","Monthly","2019-05","May-2019","IDX","Index","0","Units",,,99.2415,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","FIN","Finland","M","Monthly","2019-06","Jun-2019","IDX","Index","0","Units",,,98.89129,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","FIN","Finland","M","Monthly","2019-07","Jul-2019","IDX","Index","0","Units",,,98.73753,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","FIN","Finland","M","Monthly","2019-08","Aug-2019","IDX","Index","0","Units",,,98.71442,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","FIN","Finland","M","Monthly","2019-09","Sep-2019","IDX","Index","0","Units",,,98.72718,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","FIN","Finland","M","Monthly","2019-10","Oct-2019","IDX","Index","0","Units",,,98.67511,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","FIN","Finland","M","Monthly","2019-11","Nov-2019","IDX","Index","0","Units",,,98.80991,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","FIN","Finland","M","Monthly","2019-12","Dec-2019","IDX","Index","0","Units",,,98.83948,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","FIN","Finland","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units",,,98.65889,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","FIN","Finland","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units",,,98.19723,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","FIN","Finland","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units",,,97.39193,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","FIN","Finland","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units",,,96.73297,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","FIN","Finland","M","Monthly","2020-05","May-2020","IDX","Index","0","Units",,,97.1198,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","FIN","Finland","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units",,,98.08755,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","FIN","Finland","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units",,,98.69839,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","FIN","Finland","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units",,,98.67671,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","FIN","Finland","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units",,,98.49922,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","FIN","Finland","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units",,,98.46826,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","FIN","Finland","M","Monthly","2020-11","Nov-2020","IDX","Index","0","Units",,,98.72437,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","FIN","Finland","M","Monthly","2020-12","Dec-2020","IDX","Index","0","Units",,,99.07107,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","FIN","Finland","M","Monthly","2021-01","Jan-2021","IDX","Index","0","Units",,,99.62592,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","FIN","Finland","M","Monthly","2021-02","Feb-2021","IDX","Index","0","Units",,,100.1027,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","FIN","Finland","M","Monthly","2021-03","Mar-2021","IDX","Index","0","Units",,,100.6583,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","FIN","Finland","M","Monthly","2021-04","Apr-2021","IDX","Index","0","Units",,,101.5402,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","FIN","Finland","M","Monthly","2021-05","May-2021","IDX","Index","0","Units",,,102.0354,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","FIN","Finland","M","Monthly","2021-06","Jun-2021","IDX","Index","0","Units",,,102.475,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","FRA","France","M","Monthly","2018-09","Sep-2018","IDX","Index","0","Units",,,99.09621,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","FRA","France","M","Monthly","2018-10","Oct-2018","IDX","Index","0","Units",,,98.7691,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","FRA","France","M","Monthly","2018-11","Nov-2018","IDX","Index","0","Units",,,98.31035,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","FRA","France","M","Monthly","2018-12","Dec-2018","IDX","Index","0","Units",,,98.03512,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","FRA","France","M","Monthly","2019-01","Jan-2019","IDX","Index","0","Units",,,98.31406,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","FRA","France","M","Monthly","2019-02","Feb-2019","IDX","Index","0","Units",,,98.77577,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","FRA","France","M","Monthly","2019-03","Mar-2019","IDX","Index","0","Units",,,99.13046,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","FRA","France","M","Monthly","2019-04","Apr-2019","IDX","Index","0","Units",,,99.36372,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","FRA","France","M","Monthly","2019-05","May-2019","IDX","Index","0","Units",,,99.62022,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","FRA","France","M","Monthly","2019-06","Jun-2019","IDX","Index","0","Units",,,99.8811,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","FRA","France","M","Monthly","2019-07","Jul-2019","IDX","Index","0","Units",,,100.1842,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","FRA","France","M","Monthly","2019-08","Aug-2019","IDX","Index","0","Units",,,100.4228,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","FRA","France","M","Monthly","2019-09","Sep-2019","IDX","Index","0","Units",,,100.6385,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","FRA","France","M","Monthly","2019-10","Oct-2019","IDX","Index","0","Units",,,100.6632,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","FRA","France","M","Monthly","2019-11","Nov-2019","IDX","Index","0","Units",,,100.5298,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","FRA","France","M","Monthly","2019-12","Dec-2019","IDX","Index","0","Units",,,100.238,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","FRA","France","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units",,,99.97796,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","FRA","France","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units",,,99.58702,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","FRA","France","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units",,,98.75065,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","FRA","France","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units",,,97.89973,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","FRA","France","M","Monthly","2020-05","May-2020","IDX","Index","0","Units",,,97.82528,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","FRA","France","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units",,,98.26472,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","FRA","France","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units",,,98.66168,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","FRA","France","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units",,,98.85883,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","FRA","France","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units",,,98.82021,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","FRA","France","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units",,,98.46375,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","FRA","France","M","Monthly","2020-11","Nov-2020","IDX","Index","0","Units",,,98.147,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","FRA","France","M","Monthly","2020-12","Dec-2020","IDX","Index","0","Units",,,98.27856,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","FRA","France","M","Monthly","2021-01","Jan-2021","IDX","Index","0","Units",,,98.29388,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","FRA","France","M","Monthly","2021-02","Feb-2021","IDX","Index","0","Units",,,98.52029,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","FRA","France","M","Monthly","2021-03","Mar-2021","IDX","Index","0","Units",,,99.17825,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","FRA","France","M","Monthly","2021-04","Apr-2021","IDX","Index","0","Units",,,99.97614,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","FRA","France","M","Monthly","2021-05","May-2021","IDX","Index","0","Units",,,100.8231,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","FRA","France","M","Monthly","2021-06","Jun-2021","IDX","Index","0","Units",,,101.7164,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","DEU","Germany","M","Monthly","2018-09","Sep-2018","IDX","Index","0","Units",,,101.8867,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","DEU","Germany","M","Monthly","2018-10","Oct-2018","IDX","Index","0","Units",,,101.8854,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","DEU","Germany","M","Monthly","2018-11","Nov-2018","IDX","Index","0","Units",,,101.8205,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","DEU","Germany","M","Monthly","2018-12","Dec-2018","IDX","Index","0","Units",,,101.7189,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","DEU","Germany","M","Monthly","2019-01","Jan-2019","IDX","Index","0","Units",,,101.6681,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","DEU","Germany","M","Monthly","2019-02","Feb-2019","IDX","Index","0","Units",,,101.6565,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","DEU","Germany","M","Monthly","2019-03","Mar-2019","IDX","Index","0","Units",,,101.6242,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","DEU","Germany","M","Monthly","2019-04","Apr-2019","IDX","Index","0","Units",,,101.5178,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","DEU","Germany","M","Monthly","2019-05","May-2019","IDX","Index","0","Units",,,101.3451,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","DEU","Germany","M","Monthly","2019-06","Jun-2019","IDX","Index","0","Units",,,101.1505,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","DEU","Germany","M","Monthly","2019-07","Jul-2019","IDX","Index","0","Units",,,101.0354,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","DEU","Germany","M","Monthly","2019-08","Aug-2019","IDX","Index","0","Units",,,100.9831,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","DEU","Germany","M","Monthly","2019-09","Sep-2019","IDX","Index","0","Units",,,101.0168,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","DEU","Germany","M","Monthly","2019-10","Oct-2019","IDX","Index","0","Units",,,101.0351,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","DEU","Germany","M","Monthly","2019-11","Nov-2019","IDX","Index","0","Units",,,101.1041,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","DEU","Germany","M","Monthly","2019-12","Dec-2019","IDX","Index","0","Units",,,101.0694,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","DEU","Germany","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units",,,100.9442,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","DEU","Germany","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units",,,100.5738,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","DEU","Germany","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units",,,99.78262,,
