"LOCATION","Country","VAR","Variable","EDI","Edition","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"HUN","Hungary","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2016-Q2","Q2-2016","NATCUR","National currency","0","Units",,,665045600000,,
"HUN","Hungary","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2016-Q3","Q3-2016","NATCUR","National currency","0","Units",,,673469800000,,
"HUN","Hungary","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2016-Q4","Q4-2016","NATCUR","National currency","0","Units",,,259127700000,,
"HUN","Hungary","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2017-Q1","Q1-2017","NATCUR","National currency","0","Units",,,299219000000,,
"HUN","Hungary","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2017-Q2","Q2-2017","NATCUR","National currency","0","Units",,,467226900000,,
"HUN","Hungary","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2017-Q3","Q3-2017","NATCUR","National currency","0","Units",,,291096100000,,
"HUN","Hungary","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2017-Q4","Q4-2017","NATCUR","National currency","0","Units",,,11595700000,,
"HUN","Hungary","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2018-Q1","Q1-2018","NATCUR","National currency","0","Units",,,251424000000,,
"HUN","Hungary","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2018-Q2","Q2-2018","NATCUR","National currency","0","Units",,,174586800000,,
"HUN","Hungary","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2018-Q3","Q3-2018","NATCUR","National currency","0","Units",,,-91860900000,,
"HUN","Hungary","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2018-Q4","Q4-2018","NATCUR","National currency","0","Units",,,-145709600000,,
"ISL","Iceland","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2015-Q1","Q1-2015","NATCUR","National currency","0","Units",,,23411263081,,
"ISL","Iceland","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2015-Q2","Q2-2015","NATCUR","National currency","0","Units",,,38686596427,,
"ISL","Iceland","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2015-Q3","Q3-2015","NATCUR","National currency","0","Units",,,19318338015,,
"ISL","Iceland","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2015-Q4","Q4-2015","NATCUR","National currency","0","Units",,,35746802477,,
"ISL","Iceland","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2016-Q1","Q1-2016","NATCUR","National currency","0","Units",,,27112507989,,
"ISL","Iceland","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2016-Q2","Q2-2016","NATCUR","National currency","0","Units",,,40125414008,,
"ISL","Iceland","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2016-Q3","Q3-2016","NATCUR","National currency","0","Units",,,56193173946,,
"ISL","Iceland","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2016-Q4","Q4-2016","NATCUR","National currency","0","Units",,,63512904058,,
"ISL","Iceland","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2017-Q1","Q1-2017","NATCUR","National currency","0","Units",,,29214146504,,
"ISL","Iceland","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2017-Q2","Q2-2017","NATCUR","National currency","0","Units",,,17707558633,,
"ISL","Iceland","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2017-Q3","Q3-2017","NATCUR","National currency","0","Units",,,18083779785,,
"ISL","Iceland","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2017-Q4","Q4-2017","NATCUR","National currency","0","Units",,,30328515079,,
"ISL","Iceland","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2018-Q1","Q1-2018","NATCUR","National currency","0","Units",,,21075989543,,
"ISL","Iceland","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2018-Q2","Q2-2018","NATCUR","National currency","0","Units",,,11101985363,,
"ISL","Iceland","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2018-Q3","Q3-2018","NATCUR","National currency","0","Units",,,22518302603,,
"ISL","Iceland","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2018-Q4","Q4-2018","NATCUR","National currency","0","Units",,,26755722491,,
"IRL","Ireland","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2015-Q1","Q1-2015","NATCUR","National currency","0","Units",,,4158354488,,
"IRL","Ireland","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2015-Q2","Q2-2015","NATCUR","National currency","0","Units",,,6762128479,,
"IRL","Ireland","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2015-Q3","Q3-2015","NATCUR","National currency","0","Units",,,562593321,,
"IRL","Ireland","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2015-Q4","Q4-2015","NATCUR","National currency","0","Units",,,72923712,,
"IRL","Ireland","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2016-Q1","Q1-2016","NATCUR","National currency","0","Units",,,-432720,,
"IRL","Ireland","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2016-Q2","Q2-2016","NATCUR","National currency","0","Units",,,-4202256822,,
"IRL","Ireland","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2016-Q3","Q3-2016","NATCUR","National currency","0","Units",,,-5016898855,,
"IRL","Ireland","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2016-Q4","Q4-2016","NATCUR","National currency","0","Units",,,-2152411603,,
"IRL","Ireland","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2017-Q1","Q1-2017","NATCUR","National currency","0","Units",,,4567408155,,
"IRL","Ireland","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2017-Q2","Q2-2017","NATCUR","National currency","0","Units",,,-2913253361,,
"IRL","Ireland","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2017-Q3","Q3-2017","NATCUR","National currency","0","Units",,,10658110599,,
"IRL","Ireland","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2017-Q4","Q4-2017","NATCUR","National currency","0","Units",,,12612734607,,
"IRL","Ireland","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2018-Q1","Q1-2018","NATCUR","National currency","0","Units",,,9221679573,,
"IRL","Ireland","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2018-Q2","Q2-2018","NATCUR","National currency","0","Units",,,10092162120,,
"IRL","Ireland","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2018-Q3","Q3-2018","NATCUR","National currency","0","Units",,,5236314461,,
"IRL","Ireland","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2018-Q4","Q4-2018","NATCUR","National currency","0","Units",,,4442843847,,
"ITA","Italy","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2015-Q1","Q1-2015","NATCUR","National currency","0","Units",,,4552883319,,
"ITA","Italy","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2015-Q2","Q2-2015","NATCUR","National currency","0","Units",,,4906704516,,
"ITA","Italy","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2015-Q3","Q3-2015","NATCUR","National currency","0","Units",,,7622148511,,
"ITA","Italy","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2015-Q4","Q4-2015","NATCUR","National currency","0","Units",,,5119263654,,
"ITA","Italy","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2016-Q1","Q1-2016","NATCUR","National currency","0","Units",,,8593890037,,
"ITA","Italy","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2016-Q2","Q2-2016","NATCUR","National currency","0","Units",,,12080666495,,
"ITA","Italy","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2016-Q3","Q3-2016","NATCUR","National currency","0","Units",,,11306102880,,
"ITA","Italy","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2016-Q4","Q4-2016","NATCUR","National currency","0","Units",,,10940340587,,
"ITA","Italy","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2017-Q1","Q1-2017","NATCUR","National currency","0","Units",,,10623187260,,
"ITA","Italy","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2017-Q2","Q2-2017","NATCUR","National currency","0","Units",,,9661068654,,
"ITA","Italy","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2017-Q3","Q3-2017","NATCUR","National currency","0","Units",,,11968210053,,
"ITA","Italy","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2017-Q4","Q4-2017","NATCUR","National currency","0","Units",,,12614534033,,
"ITA","Italy","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2018-Q1","Q1-2018","NATCUR","National currency","0","Units",,,10717892394,,
"ITA","Italy","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2018-Q2","Q2-2018","NATCUR","National currency","0","Units",,,11576948541,,
"ITA","Italy","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2018-Q3","Q3-2018","NATCUR","National currency","0","Units",,,11208008683,,
"ITA","Italy","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2018-Q4","Q4-2018","NATCUR","National currency","0","Units",,,9729150382,,
"JPN","Japan","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2015-Q1","Q1-2015","NATCUR","National currency","0","Units",,,3680707141000,,
"JPN","Japan","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2015-Q2","Q2-2015","NATCUR","National currency","0","Units",,,4270250691000,,
"JPN","Japan","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2015-Q3","Q3-2015","NATCUR","National currency","0","Units",,,3809831812000,,
"JPN","Japan","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2015-Q4","Q4-2015","NATCUR","National currency","0","Units",,,4744652610000,,
"JPN","Japan","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2016-Q1","Q1-2016","NATCUR","National currency","0","Units",,,5217506822000,,
"JPN","Japan","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2016-Q2","Q2-2016","NATCUR","National currency","0","Units",,,5213772272000,,
"JPN","Japan","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2016-Q3","Q3-2016","NATCUR","National currency","0","Units",,,4870528834000,,
"JPN","Japan","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2016-Q4","Q4-2016","NATCUR","National currency","0","Units",,,5271795732000,,
"JPN","Japan","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2017-Q1","Q1-2017","NATCUR","National currency","0","Units",,,5359953423000,,
"JPN","Japan","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2017-Q2","Q2-2017","NATCUR","National currency","0","Units",,,4993595562000,,
"JPN","Japan","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2017-Q3","Q3-2017","NATCUR","National currency","0","Units",,,5805580086000,,
"JPN","Japan","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2017-Q4","Q4-2017","NATCUR","National currency","0","Units",,,5894816281000,,
"JPN","Japan","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2018-Q1","Q1-2018","NATCUR","National currency","0","Units",,,4683718187000,,
"JPN","Japan","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2018-Q2","Q2-2018","NATCUR","National currency","0","Units",,,5515226554000,,
"JPN","Japan","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2018-Q3","Q3-2018","NATCUR","National currency","0","Units",,,4288747177000,,
"JPN","Japan","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2018-Q4","Q4-2018","NATCUR","National currency","0","Units",,,4212180722000,,
"KOR","Korea","701","Balance of Payments - current account balance","201904","April 2019","Q","Quarterly","2015-Q1","Q1-2015","NATCUR","National currency","0","Units",,,28744800000,,
