"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Period","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"G-7","G7","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2019-Q1","Q1-2019","USD","US Dollar","0","Units",,,54811.4,,
"G-7","G7","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2019-Q2","Q2-2019","USD","US Dollar","0","Units",,,55276.6,,
"G-7","G7","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2019-Q3","Q3-2019","USD","US Dollar","0","Units",,,55773.6,,
"G-7","G7","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2019-Q4","Q4-2019","USD","US Dollar","0","Units",,,55921.1,,
"G-7","G7","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2020-Q1","Q1-2020","USD","US Dollar","0","Units",,,55043.6,,
"G-7","G7","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2020-Q2","Q2-2020","USD","US Dollar","0","Units",,,49081.3,,
"G-7","G7","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2020-Q3","Q3-2020","USD","US Dollar","0","Units",,,54191.1,,
"G-7","G7","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2020-Q4","Q4-2020","USD","US Dollar","0","Units",,,54912.3,,
"G-7","G7","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,55727.5,,
"G-7","G7","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2018-Q3","Q3-2018","USD","US Dollar","0","Units",,,50696,,
"G-7","G7","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2018-Q4","Q4-2018","USD","US Dollar","0","Units",,,50825.9,,
"G-7","G7","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2019-Q1","Q1-2019","USD","US Dollar","0","Units",,,51084.7,,
"G-7","G7","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2019-Q2","Q2-2019","USD","US Dollar","0","Units",,,51178,,
"G-7","G7","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2019-Q3","Q3-2019","USD","US Dollar","0","Units",,,51427.6,,
"G-7","G7","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2019-Q4","Q4-2019","USD","US Dollar","0","Units",,,51318.8,,
"G-7","G7","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2020-Q1","Q1-2020","USD","US Dollar","0","Units",,,50241,,
"G-7","G7","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2020-Q2","Q2-2020","USD","US Dollar","0","Units",,,44998.2,,
"G-7","G7","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2020-Q3","Q3-2020","USD","US Dollar","0","Units",,,49170.7,,
"G-7","G7","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2020-Q4","Q4-2020","USD","US Dollar","0","Units",,,49591.8,,
"G-7","G7","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,49794.5,,
"NAFTA","NAFTA","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2018-Q3","Q3-2018","USD","US Dollar","0","Units",,,51502,,
"NAFTA","NAFTA","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2018-Q4","Q4-2018","USD","US Dollar","0","Units",,,51768.3,,
"NAFTA","NAFTA","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2019-Q1","Q1-2019","USD","US Dollar","0","Units",,,52135.1,,
"NAFTA","NAFTA","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2019-Q2","Q2-2019","USD","US Dollar","0","Units",,,52591.5,,
"NAFTA","NAFTA","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2019-Q3","Q3-2019","USD","US Dollar","0","Units",,,52969.2,,
"NAFTA","NAFTA","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2019-Q4","Q4-2019","USD","US Dollar","0","Units",,,53266.1,,
"NAFTA","NAFTA","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2020-Q1","Q1-2020","USD","US Dollar","0","Units",,,52709.2,,
"NAFTA","NAFTA","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2020-Q2","Q2-2020","USD","US Dollar","0","Units",,,47156.5,,
"NAFTA","NAFTA","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2020-Q3","Q3-2020","USD","US Dollar","0","Units",,,51337.8,,
"NAFTA","NAFTA","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2020-Q4","Q4-2020","USD","US Dollar","0","Units",,,52200.3,,
"NAFTA","NAFTA","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,53541.8,,
"NAFTA","NAFTA","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2018-Q3","Q3-2018","USD","US Dollar","0","Units",,,48500.5,,
"NAFTA","NAFTA","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2018-Q4","Q4-2018","USD","US Dollar","0","Units",,,48531.6,,
"NAFTA","NAFTA","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2019-Q1","Q1-2019","USD","US Dollar","0","Units",,,48760.4,,
"NAFTA","NAFTA","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2019-Q2","Q2-2019","USD","US Dollar","0","Units",,,48880.7,,
"NAFTA","NAFTA","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2019-Q3","Q3-2019","USD","US Dollar","0","Units",,,49064.6,,
"NAFTA","NAFTA","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2019-Q4","Q4-2019","USD","US Dollar","0","Units",,,49153.7,,
"NAFTA","NAFTA","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2020-Q1","Q1-2020","USD","US Dollar","0","Units",,,48438.7,,
"NAFTA","NAFTA","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2020-Q2","Q2-2020","USD","US Dollar","0","Units",,,43560.8,,
"NAFTA","NAFTA","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2020-Q3","Q3-2020","USD","US Dollar","0","Units",,,46993.6,,
"NAFTA","NAFTA","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2020-Q4","Q4-2020","USD","US Dollar","0","Units",,,47559.5,,
"NAFTA","NAFTA","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,48264,,
"OECDE","OECD - Europe","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2018-Q3","Q3-2018","USD","US Dollar","0","Units",,,44406.4,,
"OECDE","OECD - Europe","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2018-Q4","Q4-2018","USD","US Dollar","0","Units",,,44573.7,,
"OECDE","OECD - Europe","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2019-Q1","Q1-2019","USD","US Dollar","0","Units",,,44970.1,,
"OECDE","OECD - Europe","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2019-Q2","Q2-2019","USD","US Dollar","0","Units",,,45372.2,,
"OECDE","OECD - Europe","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2019-Q3","Q3-2019","USD","US Dollar","0","Units",,,45703.5,,
"OECDE","OECD - Europe","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2019-Q4","Q4-2019","USD","US Dollar","0","Units",,,46058.3,,
"OECDE","OECD - Europe","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2020-Q1","Q1-2020","USD","US Dollar","0","Units",,,45022.7,,
"OECDE","OECD - Europe","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2020-Q2","Q2-2020","USD","US Dollar","0","Units",,,39450.2,,
"OECDE","OECD - Europe","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2020-Q3","Q3-2020","USD","US Dollar","0","Units",,,44970.3,,
"OECDE","OECD - Europe","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2020-Q4","Q4-2020","USD","US Dollar","0","Units",,,45214.7,,
"OECDE","OECD - Europe","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,45751.1,,
"OECDE","OECD - Europe","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2018-Q3","Q3-2018","USD","US Dollar","0","Units",,,40974.6,,
"OECDE","OECD - Europe","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2018-Q4","Q4-2018","USD","US Dollar","0","Units",,,40993.2,,
"OECDE","OECD - Europe","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2019-Q1","Q1-2019","USD","US Dollar","0","Units",,,41234.5,,
"OECDE","OECD - Europe","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2019-Q2","Q2-2019","USD","US Dollar","0","Units",,,41365.4,,
"OECDE","OECD - Europe","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2019-Q3","Q3-2019","USD","US Dollar","0","Units",,,41451.6,,
"OECDE","OECD - Europe","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2019-Q4","Q4-2019","USD","US Dollar","0","Units",,,41520.7,,
"OECDE","OECD - Europe","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2020-Q1","Q1-2020","USD","US Dollar","0","Units",,,40309.4,,
"OECDE","OECD - Europe","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2020-Q2","Q2-2020","USD","US Dollar","0","Units",,,35453.4,,
"OECDE","OECD - Europe","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2020-Q3","Q3-2020","USD","US Dollar","0","Units",,,39850.4,,
"OECDE","OECD - Europe","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2020-Q4","Q4-2020","USD","US Dollar","0","Units",,,39814.8,,
"OECDE","OECD - Europe","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,39753.9,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2018-Q3","Q3-2018","USD","US Dollar","0","Units",,,44873.4,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2018-Q4","Q4-2018","USD","US Dollar","0","Units",,,45369.4,,
